        800.000	SOURCE	HorizontalLog	8.5.1	C:\Users\kurti\OneDrive\Desktop\SPL 13-05 HZ NIPISI 1-18-77-7\Leg 6\WL_0503696-00-01-18-077-07W5-06_Leg #6 Photo.hl8	August 23, 2022	4:04:44 pm
        800.000	HEADER_DATUM	TEXT	Well Name	SPL 13-05 HZ Nipisi 1-18-77-7 Leg #6
        800.000	CURVE_DATUM	440100	800.000	0.500
        800.200	CURVE_DATUM	440100	800.200	0.500
        800.400	CURVE_DATUM	440100	800.400	0.500
        800.600	CURVE_DATUM	440100	800.600	0.500
        800.800	CURVE_DATUM	440100	800.800	0.500
        801.000	CURVE_DATUM	440100	801.000	0.500
        801.200	CURVE_DATUM	440100	801.200	0.500
        801.400	CURVE_DATUM	440100	801.400	0.500
        801.600	CURVE_DATUM	440100	801.600	0.500
        801.800	CURVE_DATUM	440100	801.800	0.500
        802.000	CURVE_DATUM	440100	802.000	0.500
        802.200	CURVE_DATUM	440100	802.200	0.500
        802.400	CURVE_DATUM	440100	802.400	0.500
        802.600	CURVE_DATUM	440100	802.600	0.500
        802.800	CURVE_DATUM	440100	802.800	0.500
        803.000	CURVE_DATUM	440100	803.000	0.500
        803.200	CURVE_DATUM	440100	803.200	0.500
        803.400	CURVE_DATUM	440100	803.400	0.500
        803.600	CURVE_DATUM	440100	803.600	0.500
        803.800	CURVE_DATUM	440100	803.800	0.500
        804.000	CURVE_DATUM	440100	804.000	0.500
        804.200	CURVE_DATUM	440100	804.200	0.500
        804.400	CURVE_DATUM	440100	804.400	0.500
        804.600	CURVE_DATUM	440100	804.600	0.500
        804.800	CURVE_DATUM	440100	804.800	0.500
        805.000	CURVE_DATUM	440100	805.000	0.500
        805.200	CURVE_DATUM	440100	805.200	0.600
        805.400	CURVE_DATUM	440100	805.400	0.800
        805.600	CURVE_DATUM	440100	805.600	2.600
        805.800	CURVE_DATUM	440100	805.800	1.600
        806.000	CURVE_DATUM	440100	806.000	0.900
        806.200	CURVE_DATUM	440100	806.200	0.800
        806.400	CURVE_DATUM	440100	806.400	0.800
        806.600	CURVE_DATUM	440100	806.600	0.800
        806.800	CURVE_DATUM	440100	806.800	0.600
        807.000	CURVE_DATUM	440100	807.000	0.500
        807.200	CURVE_DATUM	440100	807.200	0.500
        807.400	CURVE_DATUM	440100	807.400	0.400
        807.600	CURVE_DATUM	440100	807.600	0.400
        807.800	CURVE_DATUM	440100	807.800	0.400
        808.000	CURVE_DATUM	440100	808.000	0.400
        808.200	CURVE_DATUM	440100	808.200	0.500
        808.400	CURVE_DATUM	440100	808.400	0.500
        808.600	CURVE_DATUM	440100	808.600	0.500
        808.800	CURVE_DATUM	440100	808.800	0.500
        809.000	CURVE_DATUM	440100	809.000	0.500
        809.200	CURVE_DATUM	440100	809.200	0.500
        809.400	CURVE_DATUM	440100	809.400	0.400
        809.600	CURVE_DATUM	440100	809.600	0.400
        809.800	CURVE_DATUM	440100	809.800	0.400
        810.000	CURVE_DATUM	440100	810.000	0.400
        810.200	CURVE_DATUM	440100	810.200	0.400
        810.400	CURVE_DATUM	440100	810.400	0.400
        810.600	CURVE_DATUM	440100	810.600	0.400
        810.800	CURVE_DATUM	440100	810.800	0.500
        811.000	CURVE_DATUM	440100	811.000	0.500
        811.200	CURVE_DATUM	440100	811.200	0.500
        811.400	CURVE_DATUM	440100	811.400	0.500
        811.600	CURVE_DATUM	440100	811.600	0.500
        811.800	CURVE_DATUM	440100	811.800	0.500
        812.000	CURVE_DATUM	440100	812.000	0.500
        812.200	CURVE_DATUM	440100	812.200	0.500
        812.400	CURVE_DATUM	440100	812.400	0.500
        812.600	CURVE_DATUM	440100	812.600	0.500
        812.800	CURVE_DATUM	440100	812.800	0.500
        813.000	CURVE_DATUM	440100	813.000	0.500
        813.200	CURVE_DATUM	440100	813.200	0.500
        813.400	CURVE_DATUM	440100	813.400	0.500
        813.600	CURVE_DATUM	440100	813.600	0.500
        813.800	CURVE_DATUM	440100	813.800	0.500
        814.000	CURVE_DATUM	440100	814.000	0.500
        814.200	CURVE_DATUM	440100	814.200	0.500
        814.400	CURVE_DATUM	440100	814.400	0.500
        814.600	CURVE_DATUM	440100	814.600	0.500
        814.800	CURVE_DATUM	440100	814.800	0.500
        815.000	CURVE_DATUM	440100	815.000	0.500
        815.200	CURVE_DATUM	440100	815.200	0.500
        815.400	CURVE_DATUM	440100	815.400	0.500
        815.600	CURVE_DATUM	440100	815.600	0.500
        815.800	CURVE_DATUM	440100	815.800	0.500
        816.000	CURVE_DATUM	440100	816.000	0.500
        816.200	CURVE_DATUM	440100	816.200	0.500
        816.400	CURVE_DATUM	440100	816.400	0.500
        816.600	CURVE_DATUM	440100	816.600	0.500
        816.800	CURVE_DATUM	440100	816.800	0.500
        817.000	CURVE_DATUM	440100	817.000	0.500
        817.200	CURVE_DATUM	440100	817.200	0.500
        817.400	CURVE_DATUM	440100	817.400	0.500
        817.600	CURVE_DATUM	440100	817.600	0.500
        817.800	CURVE_DATUM	440100	817.800	0.500
        818.000	CURVE_DATUM	440100	818.000	0.500
        818.200	CURVE_DATUM	440100	818.200	0.500
        818.400	CURVE_DATUM	440100	818.400	0.500
        818.600	CURVE_DATUM	440100	818.600	0.500
        818.800	CURVE_DATUM	440100	818.800	0.500
        819.000	CURVE_DATUM	440100	819.000	0.500
        819.200	CURVE_DATUM	440100	819.200	0.500
        819.400	CURVE_DATUM	440100	819.400	1.700
        819.600	CURVE_DATUM	440100	819.600	1.100
        819.800	CURVE_DATUM	440100	819.800	0.900
        820.000	CURVE_DATUM	440100	820.000	0.700
        820.200	CURVE_DATUM	440100	820.200	0.700
        820.400	CURVE_DATUM	440100	820.400	0.700
        820.600	CURVE_DATUM	440100	820.600	0.700
        820.800	CURVE_DATUM	440100	820.800	0.600
        821.000	CURVE_DATUM	440100	821.000	0.600
        821.200	CURVE_DATUM	440100	821.200	0.600
        821.400	CURVE_DATUM	440100	821.400	0.600
        821.600	CURVE_DATUM	440100	821.600	0.600
        821.800	CURVE_DATUM	440100	821.800	0.700
        822.000	CURVE_DATUM	440100	822.000	0.700
        822.200	CURVE_DATUM	440100	822.200	0.700
        822.400	CURVE_DATUM	440100	822.400	0.600
        822.600	CURVE_DATUM	440100	822.600	0.700
        822.800	CURVE_DATUM	440100	822.800	1.600
        823.000	CURVE_DATUM	440100	823.000	1.200
        823.200	CURVE_DATUM	440100	823.200	0.900
        823.400	CURVE_DATUM	440100	823.400	0.700
        823.600	CURVE_DATUM	440100	823.600	0.700
        823.800	CURVE_DATUM	440100	823.800	0.700
        824.000	CURVE_DATUM	440100	824.000	0.700
        824.200	CURVE_DATUM	440100	824.200	0.700
        824.400	CURVE_DATUM	440100	824.400	0.700
        824.600	CURVE_DATUM	440100	824.600	0.700
        824.800	CURVE_DATUM	440100	824.800	0.700
        825.000	CURVE_DATUM	440100	825.000	0.700
        825.200	CURVE_DATUM	440100	825.200	0.600
        825.400	CURVE_DATUM	440100	825.400	2.600
        825.600	CURVE_DATUM	440100	825.600	1.400
        825.800	CURVE_DATUM	440100	825.800	1.000
        826.000	CURVE_DATUM	440100	826.000	0.800
        826.200	CURVE_DATUM	440100	826.200	0.800
        826.400	CURVE_DATUM	440100	826.400	0.800
        826.600	CURVE_DATUM	440100	826.600	0.800
        826.800	CURVE_DATUM	440100	826.800	0.800
        827.000	CURVE_DATUM	440100	827.000	0.900
        827.200	CURVE_DATUM	440100	827.200	0.800
        827.400	CURVE_DATUM	440100	827.400	0.700
        827.600	CURVE_DATUM	440100	827.600	0.700
        827.800	CURVE_DATUM	440100	827.800	0.700
        828.000	CURVE_DATUM	440100	828.000	0.700
        828.200	CURVE_DATUM	440100	828.200	0.700
        828.400	CURVE_DATUM	440100	828.400	0.700
        828.600	CURVE_DATUM	440100	828.600	0.700
        828.800	CURVE_DATUM	440100	828.800	0.700
        829.000	CURVE_DATUM	440100	829.000	0.800
        829.200	CURVE_DATUM	440100	829.200	0.800
        829.400	CURVE_DATUM	440100	829.400	0.800
        829.600	CURVE_DATUM	440100	829.600	0.800
        829.800	CURVE_DATUM	440100	829.800	0.800
        830.000	CURVE_DATUM	440100	830.000	0.800
        830.200	CURVE_DATUM	440100	830.200	0.800
        830.400	CURVE_DATUM	440100	830.400	0.700
        830.600	CURVE_DATUM	440100	830.600	0.700
        830.800	CURVE_DATUM	440100	830.800	0.800
        831.000	CURVE_DATUM	440100	831.000	0.800
        831.200	CURVE_DATUM	440100	831.200	0.800
        831.400	CURVE_DATUM	440100	831.400	0.800
        831.600	CURVE_DATUM	440100	831.600	0.800
        831.800	CURVE_DATUM	440100	831.800	0.700
        832.000	CURVE_DATUM	440100	832.000	0.600
        832.200	CURVE_DATUM	440100	832.200	0.700
        832.400	CURVE_DATUM	440100	832.400	0.700
        832.600	CURVE_DATUM	440100	832.600	0.600
        832.800	CURVE_DATUM	440100	832.800	6.100
        833.000	CURVE_DATUM	440100	833.000	1.800
        833.200	CURVE_DATUM	440100	833.200	1.100
        833.400	CURVE_DATUM	440100	833.400	0.900
        833.600	CURVE_DATUM	440100	833.600	0.700
        833.800	CURVE_DATUM	440100	833.800	0.600
        834.000	CURVE_DATUM	440100	834.000	0.600
        834.200	CURVE_DATUM	440100	834.200	0.600
        834.400	CURVE_DATUM	440100	834.400	0.700
        834.600	CURVE_DATUM	440100	834.600	0.700
        834.800	CURVE_DATUM	440100	834.800	0.700
        835.000	CURVE_DATUM	440100	835.000	0.800
        835.200	CURVE_DATUM	440100	835.200	0.700
        835.400	CURVE_DATUM	440100	835.400	0.700
        835.600	CURVE_DATUM	440100	835.600	0.700
        835.800	CURVE_DATUM	440100	835.800	0.700
        836.000	CURVE_DATUM	440100	836.000	0.700
        836.200	CURVE_DATUM	440100	836.200	0.700
        836.400	CURVE_DATUM	440100	836.400	0.700
        836.600	CURVE_DATUM	440100	836.600	0.700
        836.800	CURVE_DATUM	440100	836.800	0.700
        837.000	CURVE_DATUM	440100	837.000	0.700
        837.200	CURVE_DATUM	440100	837.200	0.700
        837.400	CURVE_DATUM	440100	837.400	0.700
        837.600	CURVE_DATUM	440100	837.600	0.700
        837.800	CURVE_DATUM	440100	837.800	0.700
        838.000	CURVE_DATUM	440100	838.000	0.800
        838.200	CURVE_DATUM	440100	838.200	0.800
        838.400	CURVE_DATUM	440100	838.400	2.400
        838.600	CURVE_DATUM	440100	838.600	1.200
        838.800	CURVE_DATUM	440100	838.800	0.800
        839.000	CURVE_DATUM	440100	839.000	0.700
        839.200	CURVE_DATUM	440100	839.200	0.600
        839.400	CURVE_DATUM	440100	839.400	0.500
        839.600	CURVE_DATUM	440100	839.600	0.500
        839.800	CURVE_DATUM	440100	839.800	0.500
        840.000	CURVE_DATUM	440100	840.000	0.500
        840.200	CURVE_DATUM	440100	840.200	0.500
        840.400	CURVE_DATUM	440100	840.400	0.500
        840.600	CURVE_DATUM	440100	840.600	0.500
        840.800	CURVE_DATUM	440100	840.800	0.500
        841.000	CURVE_DATUM	440100	841.000	0.500
        841.200	CURVE_DATUM	440100	841.200	0.500
        841.400	CURVE_DATUM	440100	841.400	0.500
        841.600	CURVE_DATUM	440100	841.600	0.500
        841.800	CURVE_DATUM	440100	841.800	0.500
        842.000	CURVE_DATUM	440100	842.000	0.500
        842.200	CURVE_DATUM	440100	842.200	0.500
        842.400	CURVE_DATUM	440100	842.400	0.500
        842.600	CURVE_DATUM	440100	842.600	0.500
        842.800	CURVE_DATUM	440100	842.800	0.500
        843.000	CURVE_DATUM	440100	843.000	0.500
        843.200	CURVE_DATUM	440100	843.200	0.500
        843.400	CURVE_DATUM	440100	843.400	0.500
        843.600	CURVE_DATUM	440100	843.600	0.600
        843.800	CURVE_DATUM	440100	843.800	0.500
        844.000	CURVE_DATUM	440100	844.000	0.500
        844.200	CURVE_DATUM	440100	844.200	0.500
        844.400	CURVE_DATUM	440100	844.400	0.500
        844.600	CURVE_DATUM	440100	844.600	0.500
        844.800	CURVE_DATUM	440100	844.800	0.500
        845.000	CURVE_DATUM	440100	845.000	0.500
        845.200	CURVE_DATUM	440100	845.200	0.500
        845.400	CURVE_DATUM	440100	845.400	0.600
        845.600	CURVE_DATUM	440100	845.600	0.500
        845.800	CURVE_DATUM	440100	845.800	0.500
        846.000	CURVE_DATUM	440100	846.000	0.500
        846.200	CURVE_DATUM	440100	846.200	0.600
        846.400	CURVE_DATUM	440100	846.400	0.500
        846.600	CURVE_DATUM	440100	846.600	2.600
        846.800	CURVE_DATUM	440100	846.800	1.200
        847.000	CURVE_DATUM	440100	847.000	0.800
        847.200	CURVE_DATUM	440100	847.200	0.700
        847.400	CURVE_DATUM	440100	847.400	0.600
        847.600	CURVE_DATUM	440100	847.600	0.600
        847.800	CURVE_DATUM	440100	847.800	0.600
        848.000	CURVE_DATUM	440100	848.000	0.700
        848.200	CURVE_DATUM	440100	848.200	0.700
        848.400	CURVE_DATUM	440100	848.400	0.700
        848.600	CURVE_DATUM	440100	848.600	0.600
        848.800	CURVE_DATUM	440100	848.800	0.600
        849.000	CURVE_DATUM	440100	849.000	0.600
        849.200	CURVE_DATUM	440100	849.200	0.600
        849.400	CURVE_DATUM	440100	849.400	0.700
        849.600	CURVE_DATUM	440100	849.600	0.700
        849.800	CURVE_DATUM	440100	849.800	0.700
        850.000	CURVE_DATUM	440100	850.000	0.700
        850.200	CURVE_DATUM	440100	850.200	0.700
        850.400	CURVE_DATUM	440100	850.400	0.700
        850.600	CURVE_DATUM	440100	850.600	0.600
        850.800	CURVE_DATUM	440100	850.800	0.600
        851.000	CURVE_DATUM	440100	851.000	0.600
        851.200	CURVE_DATUM	440100	851.200	0.600
        851.400	CURVE_DATUM	440100	851.400	0.600
        851.600	CURVE_DATUM	440100	851.600	0.500
        851.800	CURVE_DATUM	440100	851.800	0.500
        852.000	CURVE_DATUM	440100	852.000	2.700
        852.200	CURVE_DATUM	440100	852.200	1.400
        852.400	CURVE_DATUM	440100	852.400	0.900
        852.600	CURVE_DATUM	440100	852.600	0.700
        852.800	CURVE_DATUM	440100	852.800	0.600
        853.000	CURVE_DATUM	440100	853.000	0.500
        853.200	CURVE_DATUM	440100	853.200	0.500
        853.400	CURVE_DATUM	440100	853.400	0.400
        853.600	CURVE_DATUM	440100	853.600	0.400
        853.800	CURVE_DATUM	440100	853.800	0.400
        854.000	CURVE_DATUM	440100	854.000	0.400
        854.200	CURVE_DATUM	440100	854.200	0.400
        854.400	CURVE_DATUM	440100	854.400	0.400
        854.600	CURVE_DATUM	440100	854.600	0.400
        854.800	CURVE_DATUM	440100	854.800	0.500
        855.000	CURVE_DATUM	440100	855.000	0.500
        855.200	CURVE_DATUM	440100	855.200	0.500
        855.400	CURVE_DATUM	440100	855.400	0.500
        855.600	CURVE_DATUM	440100	855.600	0.500
        855.800	CURVE_DATUM	440100	855.800	0.500
        856.000	CURVE_DATUM	440100	856.000	0.500
        856.200	CURVE_DATUM	440100	856.200	0.500
        856.400	CURVE_DATUM	440100	856.400	0.500
        856.600	CURVE_DATUM	440100	856.600	0.500
        856.800	CURVE_DATUM	440100	856.800	0.500
        857.000	CURVE_DATUM	440100	857.000	0.500
        857.200	CURVE_DATUM	440100	857.200	0.500
        857.400	CURVE_DATUM	440100	857.400	0.500
        857.600	CURVE_DATUM	440100	857.600	0.500
        857.800	CURVE_DATUM	440100	857.800	0.500
        858.000	CURVE_DATUM	440100	858.000	0.500
        858.200	CURVE_DATUM	440100	858.200	0.500
        858.400	CURVE_DATUM	440100	858.400	0.500
        858.600	CURVE_DATUM	440100	858.600	0.500
        858.800	CURVE_DATUM	440100	858.800	0.500
        859.000	CURVE_DATUM	440100	859.000	0.500
        859.200	CURVE_DATUM	440100	859.200	0.500
        859.400	CURVE_DATUM	440100	859.400	0.400
        859.600	CURVE_DATUM	440100	859.600	0.400
        859.800	CURVE_DATUM	440100	859.800	0.400
        860.000	CURVE_DATUM	440100	860.000	0.500
        860.200	CURVE_DATUM	440100	860.200	3.400
        860.400	CURVE_DATUM	440100	860.400	1.400
        860.600	CURVE_DATUM	440100	860.600	1.000
        860.800	CURVE_DATUM	440100	860.800	0.800
        861.000	CURVE_DATUM	440100	861.000	0.700
        861.200	CURVE_DATUM	440100	861.200	0.600
        861.400	CURVE_DATUM	440100	861.400	0.500
        861.600	CURVE_DATUM	440100	861.600	0.500
        861.800	CURVE_DATUM	440100	861.800	0.500
        862.000	CURVE_DATUM	440100	862.000	0.500
        862.200	CURVE_DATUM	440100	862.200	0.600
        862.400	CURVE_DATUM	440100	862.400	0.600
        862.600	CURVE_DATUM	440100	862.600	0.500
        862.800	CURVE_DATUM	440100	862.800	2.400
        863.000	CURVE_DATUM	440100	863.000	1.200
        863.200	CURVE_DATUM	440100	863.200	0.900
        863.400	CURVE_DATUM	440100	863.400	0.700
        863.600	CURVE_DATUM	440100	863.600	0.600
        863.800	CURVE_DATUM	440100	863.800	0.500
        864.000	CURVE_DATUM	440100	864.000	0.400
        864.200	CURVE_DATUM	440100	864.200	0.400
        864.400	CURVE_DATUM	440100	864.400	0.400
        864.600	CURVE_DATUM	440100	864.600	0.400
        864.800	CURVE_DATUM	440100	864.800	0.400
        865.000	CURVE_DATUM	440100	865.000	0.400
        865.200	CURVE_DATUM	440100	865.200	0.400
        865.400	CURVE_DATUM	440100	865.400	0.400
        865.600	CURVE_DATUM	440100	865.600	0.400
        865.800	CURVE_DATUM	440100	865.800	0.400
        866.000	CURVE_DATUM	440100	866.000	0.400
        866.200	CURVE_DATUM	440100	866.200	0.400
        866.400	CURVE_DATUM	440100	866.400	0.400
        866.600	CURVE_DATUM	440100	866.600	0.400
        866.800	CURVE_DATUM	440100	866.800	0.400
        867.000	CURVE_DATUM	440100	867.000	0.400
        867.200	CURVE_DATUM	440100	867.200	0.400
        867.400	CURVE_DATUM	440100	867.400	0.400
        867.600	CURVE_DATUM	440100	867.600	0.400
        867.800	CURVE_DATUM	440100	867.800	0.600
        868.000	CURVE_DATUM	440100	868.000	0.700
        868.200	CURVE_DATUM	440100	868.200	0.600
        868.400	CURVE_DATUM	440100	868.400	0.500
        868.600	CURVE_DATUM	440100	868.600	0.500
        868.800	CURVE_DATUM	440100	868.800	0.500
        869.000	CURVE_DATUM	440100	869.000	0.500
        869.200	CURVE_DATUM	440100	869.200	0.500
        869.400	CURVE_DATUM	440100	869.400	0.400
        869.600	CURVE_DATUM	440100	869.600	0.400
        869.800	CURVE_DATUM	440100	869.800	0.400
        870.000	CURVE_DATUM	440100	870.000	0.400
        870.200	CURVE_DATUM	440100	870.200	0.400
        870.400	CURVE_DATUM	440100	870.400	0.400
        870.600	CURVE_DATUM	440100	870.600	0.400
        870.800	CURVE_DATUM	440100	870.800	0.400
        871.000	CURVE_DATUM	440100	871.000	0.400
        871.200	CURVE_DATUM	440100	871.200	0.400
        871.400	CURVE_DATUM	440100	871.400	0.400
        871.600	CURVE_DATUM	440100	871.600	0.400
        871.800	CURVE_DATUM	440100	871.800	0.400
        872.000	CURVE_DATUM	440100	872.000	0.400
        872.200	CURVE_DATUM	440100	872.200	0.400
        872.400	CURVE_DATUM	440100	872.400	0.400
        872.600	CURVE_DATUM	440100	872.600	0.400
        872.800	CURVE_DATUM	440100	872.800	0.400
        873.000	CURVE_DATUM	440100	873.000	0.400
        873.200	CURVE_DATUM	440100	873.200	0.400
        873.400	CURVE_DATUM	440100	873.400	0.400
        873.600	CURVE_DATUM	440100	873.600	0.400
        873.800	CURVE_DATUM	440100	873.800	4.500
        874.000	CURVE_DATUM	440100	874.000	1.500
        874.200	CURVE_DATUM	440100	874.200	0.900
        874.400	CURVE_DATUM	440100	874.400	0.800
        874.600	CURVE_DATUM	440100	874.600	0.700
        874.800	CURVE_DATUM	440100	874.800	0.800
        875.000	CURVE_DATUM	440100	875.000	0.800
        875.200	CURVE_DATUM	440100	875.200	0.800
        875.400	CURVE_DATUM	440100	875.400	0.800
        875.600	CURVE_DATUM	440100	875.600	0.800
        875.800	CURVE_DATUM	440100	875.800	0.800
        876.000	CURVE_DATUM	440100	876.000	0.700
        876.200	CURVE_DATUM	440100	876.200	0.700
        876.400	CURVE_DATUM	440100	876.400	0.700
        876.600	CURVE_DATUM	440100	876.600	0.700
        876.800	CURVE_DATUM	440100	876.800	0.600
        877.000	CURVE_DATUM	440100	877.000	0.600
        877.200	CURVE_DATUM	440100	877.200	0.600
        877.400	CURVE_DATUM	440100	877.400	0.600
        877.600	CURVE_DATUM	440100	877.600	0.600
        877.800	CURVE_DATUM	440100	877.800	0.600
        878.000	CURVE_DATUM	440100	878.000	0.600
        878.200	CURVE_DATUM	440100	878.200	0.600
        878.400	CURVE_DATUM	440100	878.400	0.600
        878.600	CURVE_DATUM	440100	878.600	0.600
        878.800	CURVE_DATUM	440100	878.800	0.600
        879.000	CURVE_DATUM	440100	879.000	0.600
        879.200	CURVE_DATUM	440100	879.200	0.600
        879.400	CURVE_DATUM	440100	879.400	0.600
        879.600	CURVE_DATUM	440100	879.600	0.600
        879.800	CURVE_DATUM	440100	879.800	0.700
        880.000	CURVE_DATUM	440100	880.000	0.700
